2023-10-22 02:00:02,827 INFO    StreamThr :20133 [internal.py:wandb_internal():86] W&B internal server running at pid: 20133, started at: 2023-10-22 02:00:02.826624
2023-10-22 02:00:04,242 INFO    SenderThread:20133 [sender.py:send_request_defer():609] handle sender defer: 1
2023-10-22 02:00:04,242 INFO    SenderThread:20133 [sender.py:transition_state():613] send defer: 2
2023-10-22 02:00:04,242 DEBUG   HandlerThread:20133 [handler.py:handle_request():146] handle_request: defer
2023-10-22 02:00:04,242 INFO    HandlerThread:20133 [handler.py:handle_request_defer():172] handle defer: 2
2023-10-22 02:00:04,242 INFO    HandlerThread:20133 [system_monitor.py:finish():203] Stopping system monitor
2023-10-22 02:00:04,242 DEBUG   SystemMonitor:20133 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2023-10-22 02:00:04,242 INFO    HandlerThread:20133 [interfaces.py:finish():202] Joined cpu monitor
2023-10-22 02:00:04,242 DEBUG   SystemMonitor:20133 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2023-10-22 02:00:04,242 INFO    HandlerThread:20133 [interfaces.py:finish():202] Joined disk monitor
2023-10-22 02:00:04,242 DEBUG   SystemMonitor:20133 [system_monitor.py:_start():183] Publishing last batch of metrics
2023-10-22 02:00:04,242 INFO    HandlerThread:20133 [interfaces.py:finish():202] Joined gpuapple monitor
2023-10-22 02:00:04,243 INFO    HandlerThread:20133 [interfaces.py:finish():202] Joined memory monitor
2023-10-22 02:00:04,243 INFO    HandlerThread:20133 [interfaces.py:finish():202] Joined network monitor
2023-10-22 02:00:04,243 DEBUG   SenderThread:20133 [sender.py:send_request():407] send_request: defer
2023-10-22 02:00:04,243 INFO    SenderThread:20133 [sender.py:send_request_defer():609] handle sender defer: 2
2023-10-22 02:00:04,243 INFO    SenderThread:20133 [sender.py:transition_state():613] send defer: 3
2023-10-22 02:00:04,243 DEBUG   SenderThread:20133 [sender.py:send():380] send: telemetry
2023-10-22 02:00:04,243 DEBUG   HandlerThread:20133 [handler.py:handle_request():146] handle_request: defer
2023-10-22 02:00:04,243 DEBUG   SenderThread:20133 [sender.py:send():380] send: stats
2023-10-22 02:00:04,243 INFO    HandlerThread:20133 [handler.py:handle_request_defer():172] handle defer: 3
2023-10-22 02:00:04,243 DEBUG   SenderThread:20133 [sender.py:send_request():407] send_request: defer
2023-10-22 02:00:04,243 INFO    SenderThread:20133 [sender.py:send_request_defer():609] handle sender defer: 3
2023-10-22 02:00:04,243 INFO    SenderThread:20133 [sender.py:transition_state():613] send defer: 4
2023-10-22 02:00:04,243 DEBUG   HandlerThread:20133 [handler.py:handle_request():146] handle_request: defer
2023-10-22 02:00:04,243 INFO    HandlerThread:20133 [handler.py:handle_request_defer():172] handle defer: 4
2023-10-22 02:00:04,243 DEBUG   SenderThread:20133 [sender.py:send_request():407] send_request: defer
2023-10-22 02:00:04,243 INFO    SenderThread:20133 [sender.py:send_request_defer():609] handle sender defer: 4
2023-10-22 02:00:04,243 INFO    SenderThread:20133 [sender.py:transition_state():613] send defer: 5
2023-10-22 02:00:04,243 DEBUG   HandlerThread:20133 [handler.py:handle_request():146] handle_request: defer
2023-10-22 02:00:04,243 INFO    HandlerThread:20133 [handler.py:handle_request_defer():172] handle defer: 5
2023-10-22 02:00:04,243 DEBUG   SenderThread:20133 [sender.py:send():380] send: summary
2023-10-22 02:00:04,244 INFO    SenderThread:20133 [sender.py:_save_file():1378] saving file wandb-summary.json with policy end
2023-10-22 02:00:04,244 DEBUG   SenderThread:20133 [sender.py:send_request():407] send_request: defer
2023-10-22 02:00:04,244 INFO    SenderThread:20133 [sender.py:send_request_defer():609] handle sender defer: 5
2023-10-22 02:00:04,244 INFO    SenderThread:20133 [sender.py:transition_state():613] send defer: 6
2023-10-22 02:00:04,244 DEBUG   HandlerThread:20133 [handler.py:handle_request():146] handle_request: defer
2023-10-22 02:00:04,244 INFO    HandlerThread:20133 [handler.py:handle_request_defer():172] handle defer: 6
2023-10-22 02:00:04,244 DEBUG   SenderThread:20133 [sender.py:send_request():407] send_request: defer
2023-10-22 02:00:04,244 INFO    SenderThread:20133 [sender.py:send_request_defer():609] handle sender defer: 6
2023-10-22 02:00:04,246 DEBUG   HandlerThread:20133 [handler.py:handle_request():146] handle_request: status_report
2023-10-22 02:00:04,340 INFO    Thread-12 :20133 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/jongbeomkim/Desktop/workspace/CLIP/wandb/run-20231022_020002-i6spzvpr/files/output.log
2023-10-22 02:00:04,340 INFO    Thread-12 :20133 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/jongbeomkim/Desktop/workspace/CLIP/wandb/run-20231022_020002-i6spzvpr/files/wandb-metadata.json
2023-10-22 02:00:04,340 INFO    Thread-12 :20133 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/jongbeomkim/Desktop/workspace/CLIP/wandb/run-20231022_020002-i6spzvpr/files/requirements.txt
2023-10-22 02:00:04,340 INFO    Thread-12 :20133 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/jongbeomkim/Desktop/workspace/CLIP/wandb/run-20231022_020002-i6spzvpr/files/wandb-summary.json
2023-10-22 02:00:04,512 INFO    SenderThread:20133 [sender.py:transition_state():613] send defer: 7
2023-10-22 02:00:04,512 DEBUG   HandlerThread:20133 [handler.py:handle_request():146] handle_request: defer
2023-10-22 02:00:04,512 INFO    HandlerThread:20133 [handler.py:handle_request_defer():172] handle defer: 7
2023-10-22 02:00:04,513 DEBUG   SenderThread:20133 [sender.py:send_request():407] send_request: defer
2023-10-22 02:00:04,513 INFO    SenderThread:20133 [sender.py:send_request_defer():609] handle sender defer: 7
2023-10-22 02:00:05,247 DEBUG   HandlerThread:20133 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-22 02:00:05,343 INFO    Thread-12 :20133 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/jongbeomkim/Desktop/workspace/CLIP/wandb/run-20231022_020002-i6spzvpr/files/config.yaml
2023-10-22 02:00:06,251 INFO    SenderThread:20133 [sender.py:transition_state():613] send defer: 8
2023-10-22 02:00:06,251 DEBUG   SenderThread:20133 [sender.py:send_request():407] send_request: poll_exit
2023-10-22 02:00:06,251 DEBUG   HandlerThread:20133 [handler.py:handle_request():146] handle_request: defer
2023-10-22 02:00:06,252 INFO    HandlerThread:20133 [handler.py:handle_request_defer():172] handle defer: 8
2023-10-22 02:00:06,252 DEBUG   SenderThread:20133 [sender.py:send_request():407] send_request: defer
2023-10-22 02:00:06,252 INFO    SenderThread:20133 [sender.py:send_request_defer():609] handle sender defer: 8
2023-10-22 02:00:06,252 INFO    SenderThread:20133 [job_builder.py:build():281] Attempting to build job artifact
2023-10-22 02:00:06,254 INFO    SenderThread:20133 [job_builder.py:_get_source_type():393] is repo sourced job
2023-10-22 02:00:06,256 INFO    SenderThread:20133 [job_builder.py:build():369] adding wandb-job metadata file
2023-10-22 02:00:06,260 INFO    SenderThread:20133 [sender.py:transition_state():613] send defer: 9
2023-10-22 02:00:06,260 DEBUG   HandlerThread:20133 [handler.py:handle_request():146] handle_request: defer
2023-10-22 02:00:06,260 DEBUG   SenderThread:20133 [sender.py:send():380] send: artifact
2023-10-22 02:00:06,261 INFO    HandlerThread:20133 [handler.py:handle_request_defer():172] handle defer: 9
2023-10-22 02:00:06,344 INFO    Thread-12 :20133 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/jongbeomkim/Desktop/workspace/CLIP/wandb/run-20231022_020002-i6spzvpr/files/output.log
2023-10-22 02:00:07,340 INFO    SenderThread:20133 [sender.py:send_artifact():1456] sent artifact job-https___github.com_KimRass_CLIP_train.py - {'id': 'QXJ0aWZhY3Q6NjExOTk4MTYy', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEwODY5ODk1MA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NjExOTk4MTYy', 'versionIndex': 0}}}
2023-10-22 02:00:07,341 DEBUG   SenderThread:20133 [sender.py:send_request():407] send_request: defer
2023-10-22 02:00:07,341 INFO    SenderThread:20133 [sender.py:send_request_defer():609] handle sender defer: 9
2023-10-22 02:00:07,341 INFO    SenderThread:20133 [dir_watcher.py:finish():358] shutting down directory watcher
2023-10-22 02:00:07,348 INFO    SenderThread:20133 [dir_watcher.py:finish():388] scan: /Users/jongbeomkim/Desktop/workspace/CLIP/wandb/run-20231022_020002-i6spzvpr/files
2023-10-22 02:00:07,349 INFO    SenderThread:20133 [dir_watcher.py:finish():402] scan save: /Users/jongbeomkim/Desktop/workspace/CLIP/wandb/run-20231022_020002-i6spzvpr/files/requirements.txt requirements.txt
2023-10-22 02:00:07,349 INFO    SenderThread:20133 [dir_watcher.py:finish():402] scan save: /Users/jongbeomkim/Desktop/workspace/CLIP/wandb/run-20231022_020002-i6spzvpr/files/output.log output.log
2023-10-22 02:00:07,352 INFO    SenderThread:20133 [dir_watcher.py:finish():402] scan save: /Users/jongbeomkim/Desktop/workspace/CLIP/wandb/run-20231022_020002-i6spzvpr/files/config.yaml config.yaml
2023-10-22 02:00:07,355 INFO    SenderThread:20133 [dir_watcher.py:finish():402] scan save: /Users/jongbeomkim/Desktop/workspace/CLIP/wandb/run-20231022_020002-i6spzvpr/files/wandb-summary.json wandb-summary.json
2023-10-22 02:00:07,357 INFO    SenderThread:20133 [dir_watcher.py:finish():402] scan save: /Users/jongbeomkim/Desktop/workspace/CLIP/wandb/run-20231022_020002-i6spzvpr/files/wandb-metadata.json wandb-metadata.json
2023-10-22 02:00:07,357 INFO    SenderThread:20133 [sender.py:transition_state():613] send defer: 10
2023-10-22 02:00:07,361 DEBUG   HandlerThread:20133 [handler.py:handle_request():146] handle_request: defer
2023-10-22 02:00:07,362 INFO    HandlerThread:20133 [handler.py:handle_request_defer():172] handle defer: 10
2023-10-22 02:00:07,362 DEBUG   SenderThread:20133 [sender.py:send_request():407] send_request: defer
2023-10-22 02:00:07,362 INFO    SenderThread:20133 [sender.py:send_request_defer():609] handle sender defer: 10
2023-10-22 02:00:07,363 INFO    SenderThread:20133 [file_pusher.py:finish():175] shutting down file pusher
2023-10-22 02:00:07,881 INFO    wandb-upload_0:20133 [upload_job.py:push():131] Uploaded file /Users/jongbeomkim/Desktop/workspace/CLIP/wandb/run-20231022_020002-i6spzvpr/files/requirements.txt
2023-10-22 02:00:07,888 INFO    wandb-upload_1:20133 [upload_job.py:push():131] Uploaded file /Users/jongbeomkim/Desktop/workspace/CLIP/wandb/run-20231022_020002-i6spzvpr/files/output.log
2023-10-22 02:00:07,948 INFO    wandb-upload_2:20133 [upload_job.py:push():131] Uploaded file /Users/jongbeomkim/Desktop/workspace/CLIP/wandb/run-20231022_020002-i6spzvpr/files/config.yaml
2023-10-22 02:00:08,019 INFO    wandb-upload_3:20133 [upload_job.py:push():131] Uploaded file /Users/jongbeomkim/Desktop/workspace/CLIP/wandb/run-20231022_020002-i6spzvpr/files/wandb-summary.json
2023-10-22 02:00:08,221 INFO    Thread-11 :20133 [sender.py:transition_state():613] send defer: 11
2023-10-22 02:00:08,222 DEBUG   HandlerThread:20133 [handler.py:handle_request():146] handle_request: defer
2023-10-22 02:00:08,222 INFO    HandlerThread:20133 [handler.py:handle_request_defer():172] handle defer: 11
2023-10-22 02:00:08,222 DEBUG   SenderThread:20133 [sender.py:send_request():407] send_request: defer
2023-10-22 02:00:08,222 INFO    SenderThread:20133 [sender.py:send_request_defer():609] handle sender defer: 11
2023-10-22 02:00:08,222 INFO    SenderThread:20133 [file_pusher.py:join():181] waiting for file pusher
2023-10-22 02:00:08,222 INFO    SenderThread:20133 [sender.py:transition_state():613] send defer: 12
2023-10-22 02:00:08,222 DEBUG   HandlerThread:20133 [handler.py:handle_request():146] handle_request: defer
2023-10-22 02:00:08,222 INFO    HandlerThread:20133 [handler.py:handle_request_defer():172] handle defer: 12
2023-10-22 02:00:08,223 DEBUG   SenderThread:20133 [sender.py:send_request():407] send_request: defer
2023-10-22 02:00:08,223 INFO    SenderThread:20133 [sender.py:send_request_defer():609] handle sender defer: 12
2023-10-22 02:00:08,223 INFO    SenderThread:20133 [file_stream.py:finish():595] file stream finish called
2023-10-22 02:00:08,446 INFO    SenderThread:20133 [file_stream.py:finish():599] file stream finish is done
2023-10-22 02:00:08,446 INFO    SenderThread:20133 [sender.py:transition_state():613] send defer: 13
2023-10-22 02:00:08,446 DEBUG   HandlerThread:20133 [handler.py:handle_request():146] handle_request: defer
2023-10-22 02:00:08,447 INFO    HandlerThread:20133 [handler.py:handle_request_defer():172] handle defer: 13
2023-10-22 02:00:08,447 DEBUG   SenderThread:20133 [sender.py:send_request():407] send_request: defer
2023-10-22 02:00:08,447 INFO    SenderThread:20133 [sender.py:send_request_defer():609] handle sender defer: 13
2023-10-22 02:00:08,447 INFO    SenderThread:20133 [sender.py:transition_state():613] send defer: 14
2023-10-22 02:00:08,448 DEBUG   HandlerThread:20133 [handler.py:handle_request():146] handle_request: defer
2023-10-22 02:00:08,448 DEBUG   SenderThread:20133 [sender.py:send():380] send: final
2023-10-22 02:00:08,448 INFO    HandlerThread:20133 [handler.py:handle_request_defer():172] handle defer: 14
2023-10-22 02:00:08,448 DEBUG   SenderThread:20133 [sender.py:send():380] send: footer
2023-10-22 02:00:08,448 DEBUG   SenderThread:20133 [sender.py:send_request():407] send_request: defer
2023-10-22 02:00:08,448 INFO    SenderThread:20133 [sender.py:send_request_defer():609] handle sender defer: 14
2023-10-22 02:00:08,449 DEBUG   HandlerThread:20133 [handler.py:handle_request():146] handle_request: poll_exit
2023-10-22 02:00:08,449 DEBUG   SenderThread:20133 [sender.py:send_request():407] send_request: poll_exit
2023-10-22 02:00:08,450 DEBUG   HandlerThread:20133 [handler.py:handle_request():146] handle_request: server_info
2023-10-22 02:00:08,450 DEBUG   SenderThread:20133 [sender.py:send_request():407] send_request: server_info
2023-10-22 02:00:08,450 DEBUG   HandlerThread:20133 [handler.py:handle_request():146] handle_request: get_summary
2023-10-22 02:00:08,453 DEBUG   HandlerThread:20133 [handler.py:handle_request():146] handle_request: sampled_history
2023-10-22 02:00:08,453 DEBUG   HandlerThread:20133 [handler.py:handle_request():146] handle_request: internal_messages
2023-10-22 02:00:08,453 DEBUG   HandlerThread:20133 [handler.py:handle_request():146] handle_request: job_info
2023-10-22 02:00:08,652 DEBUG   SenderThread:20133 [sender.py:send_request():407] send_request: job_info
2023-10-22 02:00:08,654 INFO    MainThread:20133 [wandb_run.py:_footer_history_summary_info():3599] rendering history
2023-10-22 02:00:08,654 INFO    MainThread:20133 [wandb_run.py:_footer_history_summary_info():3631] rendering summary
2023-10-22 02:00:08,654 INFO    MainThread:20133 [wandb_run.py:_footer_sync_info():3558] logging synced files
2023-10-22 02:00:08,655 DEBUG   HandlerThread:20133 [handler.py:handle_request():146] handle_request: shutdown
2023-10-22 02:00:08,655 INFO    HandlerThread:20133 [handler.py:finish():866] shutting down handler
2023-10-22 02:00:09,459 INFO    WriterThread:20133 [datastore.py:close():294] close: /Users/jongbeomkim/Desktop/workspace/CLIP/wandb/run-20231022_020002-i6spzvpr/run-i6spzvpr.wandb
2023-10-22 02:00:09,655 INFO    SenderThread:20133 [sender.py:finish():1534] shutting down sender
2023-10-22 02:00:09,656 INFO    SenderThread:20133 [file_pusher.py:finish():175] shutting down file pusher
2023-10-22 02:00:09,656 INFO    SenderThread:20133 [file_pusher.py:join():181] waiting for file pusher
